"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2.80767161974736,5.64560194000072,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237,11.9101201501237
"3",1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722,1.58672940062722
"4",2.40385258344724,2.91688036649239,35.5089080955988,36.0456452507064,36.2637586490008,42.7552980686687,42.7552980686687,42.7552980686687,71.9393246804651,71.9393246804651,71.9393246804651,71.9393246804651,71.9393246804651
"5",1.38981032724393,8.4447235202303,9.09672358367986,9.09672358367986,26.6601177965176,26.6601177965176,26.6601177965176,26.6601177965176,26.6601177965176,26.6601177965176,26.6601177965176,26.6601177965176,27.8296558488472
"6",3.40976530040026,4.5035875588624,6.53497185586335,7.27253389440217,7.66123493239799,10.3263341657059,10.3263341657059,10.3263341657059,10.3263341657059,10.3263341657059,10.3263341657059,10.3263341657059,10.3263341657059
"7",1.87128008541164,1.87128008541164,5.24192127757506,5.44192127757505,6.90246835274089,6.90246835274089,6.90246835274089,6.90246835274089,6.90246835274089,6.90246835274089,6.90246835274089,6.90246835274089,6.90246835274089
"8",0.176063140974885,11.8484406342555,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477,11.9038790850477
"9",1.4239881840239,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352,6.89522404475352
"10",0.556712429958467,0.556712429958467,0.556712429958467,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879,1.83168840454879
